study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,higher_better_notes...49,higher_better_notes...50,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,...71,corrections_notes_AL,miss_c_mean_raw,miss_ex_mean_raw,miss_c_sd_raw,miss_ex_sd_raw,miss_c_se_raw,miss_ex_se_raw,mean_floored_to1,cohort_id,c_mean_imputed,ex_mean_imputed,c_sd_imputed,ex_sd_imputed,c_se_imputed,ex_se_imputed,lnRR,lnRR_var
abramova_2023_biopsy,ex025,con021,out091,es190,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total freezing time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,1,0.01,9,0,,1.1333333333333333,1.978007968927645,10,0.6255010411774922,,estimated from Median(Q1;Q3),,0,0,0,1.1,0,2.3,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.27746139244287693,0.3046187211999642
abramova_2023_biopsy,ex026,con022,out091,es191,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total freezing time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,5.133333333333333,9.976040191113341,10,3.1547009033299607,,10.5,16.440541486569707,8,5.8126091857661,,estimated from Median(Q1;Q3),,3.8,0,11.6,7.3,2.9,21.3,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.6800092995517922,0.6841271525676338
abramova_2023_biopsy,ex025,con021,out092,es192,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total grooming time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,24.9,20.7,9,6.9,,46.8,20.871,10,6.6,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6025649421187725,0.09667725342572972
abramova_2023_biopsy,ex026,con022,out092,es193,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total grooming time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,24,14.8627,10,4.7,,29.7,28.5671,8,10.1,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25174072252477914,0.15399635138161374
abramova_2023_biopsy,ex025,con021,out093,es194,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Grooming frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,3,1.7493603130956201,9,0.5831201043652067,,2.566666666666667,2.8380114336787954,10,0.8974580156024888,,estimated from Median(Q1;Q3),,3,2,4,2,1.2,4.5,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.11376405495111319,0.16004239952091137
abramova_2023_biopsy,ex026,con022,out093,es195,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Grooming frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,3.4,1.5480062365520701,10,0.4895225539649939,,2.966666666666667,4.467538447437421,8,1.5795133656973102,,estimated from Median(Q1;Q3),,4,2.2,4,2.5,0.7,5.7,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.004965510090939651,0.3042007476906203
abramova_2023_biopsy,ex025,con021,out094,es196,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Mean grooming duration,percentage,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,6.8,5.4,9,1.8,,20.9,15.1789,10,4.8,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5876460622540294,0.03381828918359657
abramova_2023_biopsy,ex026,con022,out094,es197,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Mean grooming duration,percentage,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,6.4,2.846,10,0.9,,8.8,8.2024,8,2.9,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1634649471090162,0.034047737921637504
abramova_2023_biopsy,ex025,con021,out095,es198,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,80,,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,index,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,63.5,17.4,9,5.8,,60.3,13.914,10,4.4,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05321697848329301,0.013667120735373125
abramova_2023_biopsy,ex026,con022,out095,es199,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,80,,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,index,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,62.3,21.1873,10,6.7,,83.4,11.3137,8,4,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.2870541480350298,0.01386610019836396
abramova_2023_biopsy,ex025,con021,out096,es200,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,,none,,Depression,Forced Swimming Test (FST),,Total immobility time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,111.33333333333333,54.23016970596423,9,18.07672323532141,,135.33333333333334,53.32021481457131,10,16.86133241434979,,estimated from Median(Q1;Q3),,110,81,143,140,102,164,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.18979231812893854,0.041885594454936365
abramova_2023_biopsy,ex026,con022,out096,es201,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,,none,,Depression,Forced Swimming Test (FST),,Total immobility time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,64,32.68013166054371,10,10.334365028149872,,98.66666666666667,19.65716916872465,8,6.949858809068164,,estimated from Median(Q1;Q3),,64,45,83,100,87,109,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.42230782160936864,0.031035476934308043
abramova_2023_biopsy,ex025,con021,out097,es202,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,,none,,Depression,Forced Swimming Test (FST),,Total passive swimming,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,202,39,9,13,,201,34.7851,10,11,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.005536173122519054,0.0071367340567084
abramova_2023_biopsy,ex026,con022,out097,es203,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,,none,,Depression,Forced Swimming Test (FST),,Total passive swimming,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,223,82.2192,10,26,,228,22.6274,8,8,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.015992594894122605,0.014824817592096386
abramova_2023_biopsy,ex025,con021,out098,es204,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,,none,,Depression,Forced Swimming Test (FST),,Total active swimming,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,43,21,9,7,,22,15.8114,10,5,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6575815834599085,0.07815378024932397
