study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_d_b,frequency_hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,effect_direction_label_raw,higher_better_notes,c_mean_raw,c_sd_raw,c_n_raw,c_se_raw,c_ci_raw,ex_mean_raw,ex_sd_raw,ex_n_raw,ex_se_raw,ex_ci_raw,stat_comment,general_comment,c_median_raw,c_q1_raw,c_q3_raw,ex_median_raw,ex_q1_raw,ex_q3_raw,checked_ml,checked_ml_comments,corrections_notes_al,c_n,c_mean_pre_zero_correction,c_mean_source,c_sd,c_sd_source,c_se,c_se_source,c_ci,c_iqr_complete,c_iqr_all_zero,c_iqr_skewness_statistic,c_iqr_skewness_review,c_sd_assumed_sqrt_mean,c_se_inconsistent_with_sd,c_se_matches_mean_over_sqrt_n,ex_n,ex_mean_pre_zero_correction,ex_mean_source,ex_sd,ex_sd_source,ex_se,ex_se_source,ex_ci,ex_iqr_complete,ex_iqr_all_zero,ex_iqr_skewness_statistic,ex_iqr_skewness_review,ex_sd_assumed_sqrt_mean,ex_se_inconsistent_with_sd,ex_se_matches_mean_over_sqrt_n,shared_control_raw,exposure_type_raw,noise_type_raw,noise_type_2_raw,control_conditions_raw,offspring_sex_raw,outcome_type_raw,data_type_raw,data_units_raw,measurement_timing_raw,comparison_structure_raw,higher_better_raw,checked_ml_raw,effect_direction,zero_correction_reference_mean,zero_correction_primary_09,zero_correction_sensitivity_08,c_mean_exact_zero,ex_mean_exact_zero,zero_correction_available,c_mean_zero_correction_applied,ex_mean_zero_correction_applied,c_mean,ex_mean,c_mean_sensitivity_08,ex_mean_sensitivity_08,exact_zero_correction_applied,zero_correction_unavailable,zero_mean_exclusion_sensitivity,dam_age_raw,dam_age_weeks,frequency_hz_raw,frequency_min_hz,frequency_max_hz,frequency_mid_hz,frequency_format,acoustic_band_from_frequency,gest_window,cohort_id
uygur_2011_ankarauniv,ex016,con012,out039,es070,yes,One treatmentent group and one control,Investigation of the long term effects of chronic white noise stress on learning in radial arm maze and behaviors in forced swim test,10.1501/Vetfak_0000002481,Ankara Üniv Vet Fak Derg,,Rattus norvegicus,albino rat,Sprague-Dawley,,205±3 g body weight,"mid, late",day 14 to 21,9,intermittent,0.75,45 min,white_noise,audible,100,,unclear,,PC group remained undisturbed,male,70,,none,,depression,Forced Swimming Test (FST),"Placed individually into cylinder, swam 15 min first day, 5 mins second day",Total jumping time,count,count,light_phase,In paper: Table 2.,uygur_2011_ankarauniv.pdf,CON_ju,PSN_ju,CON_PSN_ju1,independent,yes,Negative,,26.78,,9,4.89,,23,,10,4.64,,,1st day,,,,,,,yes,,,9,26.78,raw_mean,14.67,se_times_sqrt_n,4.89,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,10,23,raw_mean,14.67296834,se_times_sqrt_n,4.64,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,male,Depression,Count,Count,Light phase,Independent,Yes,yes,negative,16,14.4,12.8,FALSE,FALSE,TRUE,FALSE,FALSE,26.78,23,26.78,23,FALSE,FALSE,FALSE,,,,,,,not_reported,not_reported,mid_late,uygur_2011_ankarauniv_ex016
uygur_2011_ankarauniv,ex016,con012,out039,es071,yes,One treatmentent group and one control,Investigation of the long term effects of chronic white noise stress on learning in radial arm maze and behaviors in forced swim test,10.1501/Vetfak_0000002481,Ankara Üniv Vet Fak Derg,,Rattus norvegicus,albino rat,Sprague-Dawley,,205±3 g body weight,"mid, late",day 14 to 21,9,intermittent,0.75,45 min,white_noise,audible,100,,unclear,,PC group remained undisturbed,male,70,,none,,depression,Forced Swimming Test (FST),"Placed individually into cylinder, swam 15 min first day, 5 mins second day",Total jumping time,count,count,light_phase,In paper: Table 2.,uygur_2011_ankarauniv.pdf,CON_ju,PSN_ju,CON_PSN_ju2,independent,yes,Negative,,16,,9,3.93,,18.4,,10,3.73,,,2nd day,,,,,,,yes,,,9,16,raw_mean,11.79,se_times_sqrt_n,3.93,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,10,18.4,raw_mean,11.79529567,se_times_sqrt_n,3.73,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Intermitent,White noise,Audible,Unclear,male,Depression,Count,Count,Light phase,Independent,Yes,yes,negative,16,14.4,12.8,FALSE,FALSE,TRUE,FALSE,FALSE,16,18.4,16,18.4,FALSE,FALSE,FALSE,,,,,,,not_reported,not_reported,mid_late,uygur_2011_ankarauniv_ex016
morra_1965_physiolrec,ex017,con013,out040,es072,yes,One control and one treatment,PRENATAL SOUND STIMULATION ON POSTNATAL RAT OFFSPRING OPEN FIELD BEHAVIORS,10.1007/BF03393632,The psychological Record,,Rattus norvegicus,albino rat,Wistar rat,18,120-140 days,"mid, late",day 12-20,9,intermittent,0.005,"There was a noise of 3.25 sec. duration produced bya door buzzer. for eight consecutive days. Each animal received three trials, twice daily, with an interblock interval of approximately one hour.",doorbell,audible,85,,unclear,,"Same manipulation with no door bell, but they don't mention anything about noise conditions",mixed,25,,none,,anxiety,Open Field Test (OFT),,Sections crossed,count,count,not_reported,Table 2 and text,,GIII_csq,GII_csq,GIII_GII_csq,independent,yes,Negative,,19.5,8.4,63,,,14.2,8.3,35,,,,No SE or CI,,,,,,,yes,,,63,19.5,raw_mean,8.4,raw_sd,1.058300524,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,35,14.2,raw_mean,8.3,raw_sd,1.402956063,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Intermitent,Door bell,Audible,Unclear,mixed,Axiety,Count,Count,Not reported,Independent,Yes,yes,negative,6.4,5.76,5.12,FALSE,FALSE,TRUE,FALSE,FALSE,19.5,14.2,19.5,14.2,FALSE,FALSE,FALSE,18,18,,,,,not_reported,not_reported,mid_late,morra_1965_physiolrec_ex017
morra_1965_physiolrec,ex017,con013,out041,es073,yes,One control and one treatment,PRENATAL SOUND STIMULATION ON POSTNATAL RAT OFFSPRING OPEN FIELD BEHAVIORS,10.1007/BF03393632,The psychological Record,,Rattus norvegicus,albino rat,Wistar rat,18,120-140 days,"mid, late",day 12-20,9,intermittent,0.005,"There was a noise of 3.25 sec. duration produced bya door buzzer. for eight consecutive days. Each animal received three trials, twice daily, with an interblock interval of approximately one hour.",doorbell,audible,85,,unclear,,"Same manipulation with no door bell, but they don't mention anything about noise conditions",mixed,25,,none,,anxiety,Open Field Test (OFT),,Initial latency to move,latency,seconds,not_reported,Table 2 and text,,GIII_il,GII_il,GIII_GII_il,independent,no,Positive,,13.1,7.9,63,,,18.8,8.2,35,,,,No SE or CI,,,,,,,yes,,,63,13.1,raw_mean,7.9,raw_sd,0.995306446,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,35,18.8,raw_mean,8.2,raw_sd,1.386052978,sd_div_sqrt_n,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Intermitent,Door bell,Audible,Unclear,mixed,Axiety,Latency,s,Not reported,Independent,No,yes,positive,13.1,11.79,10.48,FALSE,FALSE,TRUE,FALSE,FALSE,13.1,18.8,13.1,18.8,FALSE,FALSE,FALSE,18,18,,,,,not_reported,not_reported,mid_late,morra_1965_physiolrec_ex017
abramova_2021_front,ex018,con014,out042,es074,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",female,20,,none,,anxiety,Open Field Test (OFT),Square arena on PND20,Sections crossed,count,count,light_phase,Figure 2a,OF-pups-abramova2015,C_f_sq,PS_f_sq,C_PS_f_sq,independent,yes,Negative,,29,15.7903,25,3.1581,,24.8421,12.6985,19,2.9132,,Extracted all from raw data,,,,,,,,yes,,,25,29,raw_mean,15.7903,raw_sd,3.1581,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,19,24.8421,raw_mean,12.6985,raw_sd,2.9132,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Axiety,Count,Count,Light phase,Independent,Yes,yes,negative,6.4,5.76,5.12,FALSE,FALSE,TRUE,FALSE,FALSE,29,24.8421,29,24.8421,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex018
abramova_2021_front,ex019,con015,out042,es075,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",male,20,,none,,anxiety,Open Field Test (OFT),,Sections crossed,count,count,light_phase,Figure 2a,OF-pups-abramova2016,C_m_sq,PS_m_sq,C_PS_m_sq,independent,yes,Negative,,33.7391,16.896,23,3.5231,,22.1667,14.5733,18,3.435,,Extracted all from raw data,,,,,,,,yes,,,23,33.7391,raw_mean,16.896,raw_sd,3.5231,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,18,22.1667,raw_mean,14.5733,raw_sd,3.435,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Axiety,Count,Count,Light phase,Independent,Yes,yes,negative,6.4,5.76,5.12,FALSE,FALSE,TRUE,FALSE,FALSE,33.7391,22.1667,33.7391,22.1667,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex019
abramova_2021_front,ex018,con014,out043,es076,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",female,20,,none,,anxiety,Open Field Test (OFT),,Rearing frequency,count,count,light_phase,Figure 2b,OF-pups-abramova2017,C_f_re,PS_f_re,C_PS_f_re,independent,yes,Negative,,8.92,6.9337,25,1.3867,,6.8947,4.4208,19,1.0142,,Extracted all from raw data,,,,,,,,yes,,,25,8.92,raw_mean,6.9337,raw_sd,1.3867,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,19,6.8947,raw_mean,4.4208,raw_sd,1.0142,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Axiety,Count,Count,Light phase,Independent,Yes,yes,negative,4.3889,3.95001,3.51112,FALSE,FALSE,TRUE,FALSE,FALSE,8.92,6.8947,8.92,6.8947,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex018
abramova_2021_front,ex019,con015,out043,es077,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",male,20,,none,,anxiety,Open Field Test (OFT),,Rearing frequency,count,count,light_phase,Figure 2b,OF-pups-abramova2018,C_m_re,PS_m_re,C_PS_m_re,independent,yes,Negative,,10.1304,8.7558,23,1.8257,,4.3889,4.1747,18,0.984,,Extracted all from raw data,,,,,,,,yes,,,23,10.1304,raw_mean,8.7558,raw_sd,1.8257,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,18,4.3889,raw_mean,4.1747,raw_sd,0.984,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Axiety,Count,Count,Light phase,Independent,Yes,yes,negative,4.3889,3.95001,3.51112,FALSE,FALSE,TRUE,FALSE,FALSE,10.1304,4.3889,10.1304,4.3889,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex019
abramova_2021_front,ex018,con014,out044,es078,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",female,20,,none,,anxiety,Open Field Test (OFT),,Center entries (crossing),count,count,light_phase,Raw data,OF-pups-abramova2019,C_f_cen,PS_f_cen,C_PS_f_cen,independent,yes,Negative,,1.16,1.4911,25,0.2982,,1.3158,2.029,19,0.4655,,Extracted all from raw data,,,,,,,,yes,,,25,1.16,raw_mean,1.4911,raw_sd,0.2982,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,19,1.3158,raw_mean,2.029,raw_sd,0.4655,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Axiety,Count,Count,Light phase,Independent,Yes,yes,negative,0.1871875,0.16846875,0.14975,FALSE,FALSE,TRUE,FALSE,FALSE,1.16,1.3158,1.16,1.3158,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex018
abramova_2021_front,ex019,con015,out044,es079,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",male,20,,none,,anxiety,Open Field Test (OFT),,Center entries (crossing),count,count,light_phase,Raw data,OF-pups-abramova2020,C_m_cen,PS_m_cen,C_PS_m_cen,independent,yes,Negative,,2.2609,2.5265,23,0.5268,,0.8889,2.3235,18,0.5477,,Extracted all from raw data,,,,,,,,yes,,,23,2.2609,raw_mean,2.5265,raw_sd,0.5268,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,18,0.8889,raw_mean,2.3235,raw_sd,0.5477,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Axiety,Count,Count,Light phase,Independent,Yes,yes,negative,0.1871875,0.16846875,0.14975,FALSE,FALSE,TRUE,FALSE,FALSE,2.2609,0.8889,2.2609,0.8889,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex019
abramova_2021_front,ex018,con014,out045,es080,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",female,20,,none,,anxiety,Open Field Test (OFT),,Time in central square,count,count,light_phase,Raw data,OF-pups-abramova2021,C_f_centt,PS_f_centt,C_PS_f_centt,independent,yes,Negative,,2.0964,3.3901,25,0.678,,2.9368,5.119,19,1.1744,,Extracted all from raw data,,,,,,,,yes,,,25,2.0964,raw_mean,3.3901,raw_sd,0.678,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,19,2.9368,raw_mean,5.119,raw_sd,1.1744,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Axiety,Count,Count,Light phase,Independent,Yes,yes,negative,0.7739,0.69651,0.61912,FALSE,FALSE,TRUE,FALSE,FALSE,2.0964,2.9368,2.0964,2.9368,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex018
abramova_2021_front,ex019,con015,out045,es081,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",male,20,,none,,anxiety,Open Field Test (OFT),,Time in central square,count,count,light_phase,Raw data,OF-pups-abramova2022,C_m_centt,PS_m_centt,C_PS_m_centt,independent,yes,Negative,,5.177,6.8377,23,1.4258,,0.7739,2.1925,18,0.5168,,Extracted all from raw data,,,,,,,,yes,,,23,5.177,raw_mean,6.8377,raw_sd,1.4258,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,18,0.7739,raw_mean,2.1925,raw_sd,0.5168,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Axiety,Count,Count,Light phase,Independent,Yes,yes,negative,0.7739,0.69651,0.61912,FALSE,FALSE,TRUE,FALSE,FALSE,5.177,0.7739,5.177,0.7739,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex019
abramova_2021_front,ex018,con014,out046,es082,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",female,20,,none,,anxiety,Open Field Test (OFT),,Grooming frequency,count,count,light_phase,Raw data,OF-pups-abramova2023,C_f_gfr,PS_f_gfr,C_PS_f_gfr,independent,no,Positive,,3.76,1.6653,25,0.3331,,2.7895,1.782,19,0.4088,,Extracted all from raw data,,,,,,,,yes,,,25,3.76,raw_mean,1.6653,raw_sd,0.3331,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,19,2.7895,raw_mean,1.782,raw_sd,0.4088,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Axiety,Count,Count,Light phase,Independent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,3.76,2.7895,3.76,2.7895,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex018
abramova_2021_front,ex019,con015,out046,es083,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",male,20,,none,,anxiety,Open Field Test (OFT),,Grooming frequency,count,count,light_phase,Raw data,OF-pups-abramova2024,C_m_gfr,PS_m_gfr,C_PS_m_gfr,independent,no,Positive,,2.6522,1.465,23,0.3055,,3,1.7489,18,0.4122,,Extracted all from raw data,,,,,,,,yes,,,23,2.6522,raw_mean,1.465,raw_sd,0.3055,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,18,3,raw_mean,1.7489,raw_sd,0.4122,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Axiety,Count,Count,Light phase,Independent,No,yes,positive,2.6522,2.38698,2.12176,FALSE,FALSE,TRUE,FALSE,FALSE,2.6522,3,2.6522,3,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex019
abramova_2021_front,ex018,con014,out047,es084,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",female,20,,none,,anxiety,Open Field Test (OFT),,Total grooming time,time,seconds,light_phase,Raw data,OF-pups-abramova2025,C_f_gtt,PS_f_gtt,C_PS_f_gtt,independent,no,Positive,,34.048,25.0853,25,5.0171,,28.2516,24.6902,19,5.6643,,Extracted all from raw data,,,,,,,,yes,,,25,34.048,raw_mean,25.0853,raw_sd,5.0171,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,19,28.2516,raw_mean,24.6902,raw_sd,5.6643,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Axiety,Time,s,Light phase,Independent,No,yes,positive,12.5038,11.25342,10.00304,FALSE,FALSE,TRUE,FALSE,FALSE,34.048,28.2516,34.048,28.2516,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex018
abramova_2021_front,ex019,con015,out047,es085,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",male,20,,none,,anxiety,Open Field Test (OFT),,Total grooming time,time,seconds,light_phase,Raw data,OF-pups-abramova2026,C_m_gtt,PS_m_gtt,C_PS_m_gtt,independent,no,Positive,,16.3787,13.1338,23,2.7386,,24.2061,17.297,18,4.0769,,Extracted all from raw data,,,,,,,,yes,,,23,16.3787,raw_mean,13.1338,raw_sd,2.7386,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,18,24.2061,raw_mean,17.297,raw_sd,4.0769,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Axiety,Time,s,Light phase,Independent,No,yes,positive,12.5038,11.25342,10.00304,FALSE,FALSE,TRUE,FALSE,FALSE,16.3787,24.2061,16.3787,24.2061,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex019
abramova_2021_front,ex018,con014,out048,es086,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",female,20,,none,,anxiety,Open Field Test (OFT),,Total freezing time,time,seconds,light_phase,Figure 2c,OF-pups-abramova2027,C_f_frtt,PS_f_fr,C_PS_f_fr,independent,no,Positive,,36.678,36.638,25,7.3276,,62.3595,53.8477,19,12.3535,,Extracted all from raw data,,,,,,,,yes,,,25,36.678,raw_mean,36.638,raw_sd,7.3276,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,19,62.3595,raw_mean,53.8477,raw_sd,12.3535,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Axiety,Time,s,Light phase,Independent,No,yes,positive,8.2563,7.43067,6.60504,FALSE,FALSE,TRUE,FALSE,FALSE,36.678,62.3595,36.678,62.3595,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex018
abramova_2021_front,ex019,con015,out048,es087,yes,"One control female, one male and one experimental female and one male",The Behavior and Postnatal Development in Infant and Juvenile Rats After Ultrasound-Induced Chronic Prenatal Stress,10.3389/fphys.2021.659366,Frontiers in Physiology,,Rattus norvegicus,albino rat,Wistar rat,,not reported,"early, mid, late",3 weeks,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""normal conditions without ultrasound""",male,20,,none,,anxiety,Open Field Test (OFT),,Total freezing time,time,seconds,light_phase,Figure 2c,OF-pups-abramova2028,C_m_ftt,PS_m_fr,C_PS_m_fr,independent,no,Positive,,39.257,41.7274,23,8.7008,,79.8783,55.483,18,13.0775,,Extracted all from raw data,,,,,,,,yes,,,23,39.257,raw_mean,41.7274,raw_sd,8.7008,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,18,79.8783,raw_mean,55.483,raw_sd,13.0775,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Yes,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Axiety,Time,s,Light phase,Independent,No,yes,positive,8.2563,7.43067,6.60504,FALSE,FALSE,TRUE,FALSE,FALSE,39.257,79.8783,39.257,79.8783,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2021_front_ex019
