study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_standardised,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,effect_direction_label_raw,higher_better_notes,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,...72,corrections_notes_AL,c_mean_analysis,c_mean_method,c_sd_analysis,c_sd_method,c_se_analysis,c_se_method,ex_mean_analysis,ex_mean_method,ex_sd_analysis,ex_sd_method,ex_se_analysis,ex_se_method
abramova_2023_biopsy,ex026,con022,out093,es195,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,anxiety,Elevated Plus Maze (EPM),,Grooming frequency,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,no,Positive,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,4,2.2,4,2.5,0.7,5.7,yes,"adjust comments text, add Median(Q1, Q2) values",,,3.3349,"Luo et al. (2018): Q1, median, Q3, and n",1.5480062365520701,"Wan et al. (2014): Q1, Q3, and n",0.4895225539649939,SE = SD / sqrt(n),3.024125,"Luo et al. (2018): Q1, median, Q3, and n",4.467538447437421,"Wan et al. (2014): Q1, Q3, and n",1.5795133656973102,SE = SD / sqrt(n)
abramova_2023_biopsy,ex025,con021,out094,es196,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,anxiety,Elevated Plus Maze (EPM),,Mean grooming duration,percentage,percent,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,no,Positive,,6.8,5.4,9,1.8,,20.9,15.1789,10,4.8,,Mean¬±SEM,,,,,,,,yes,,,,6.8,Extracted mean used unchanged,5.4,Extracted SD used unchanged,1.8,Extracted SE used unchanged,20.9,Extracted mean used unchanged,15.1789,Extracted SD used unchanged,4.8,Extracted SE used unchanged
abramova_2023_biopsy,ex026,con022,out094,es197,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,anxiety,Elevated Plus Maze (EPM),,Mean grooming duration,percentage,percent,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,no,Positive,,6.4,2.846,10,0.9,,8.8,8.2024,8,2.9,,Mean¬±SEM,,,,,,,,yes,,,,6.4,Extracted mean used unchanged,2.846,Extracted SD used unchanged,0.9,Extracted SE used unchanged,8.8,Extracted mean used unchanged,8.2024,Extracted SD used unchanged,2.9,Extracted SE used unchanged
abramova_2023_biopsy,ex025,con021,out095,es198,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,80,,none,,depression,Sucrose Preference Test (SPT),,Sucrose preference index,index,percent,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,yes,Negative,,63.5,17.4,9,5.8,,60.3,13.914,10,4.4,,Mean¬±SEM,,,,,,,,yes,,,,63.5,Extracted mean used unchanged,17.4,Extracted SD used unchanged,5.8,Extracted SE used unchanged,60.3,Extracted mean used unchanged,13.914,Extracted SD used unchanged,4.4,Extracted SE used unchanged
abramova_2023_biopsy,ex026,con022,out095,es199,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,80,,none,,depression,Sucrose Preference Test (SPT),,Sucrose preference index,index,percent,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,yes,Negative,,62.3,21.1873,10,6.7,,83.4,11.3137,8,4,,Mean¬±SEM,,,,,,,,yes,,,,62.3,Extracted mean used unchanged,21.1873,Extracted SD used unchanged,6.7,Extracted SE used unchanged,83.4,Extracted mean used unchanged,11.3137,Extracted SD used unchanged,4,Extracted SE used unchanged
abramova_2023_biopsy,ex025,con021,out096,es200,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,,none,,depression,Forced Swimming Test (FST),,Total immobility time,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,no,Positive,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,110,81,143,140,102,164,yes,"adjust comments text, add Median(Q1, Q2) values",,,111.48666666666666,"Luo et al. (2018): Q1, median, Q3, and n",54.23016970596423,"Wan et al. (2014): Q1, Q3, and n",18.07672323532141,SE = SD / sqrt(n),134.827,"Luo et al. (2018): Q1, median, Q3, and n",53.32021481457131,"Wan et al. (2014): Q1, Q3, and n",16.86133241434979,SE = SD / sqrt(n)
abramova_2023_biopsy,ex026,con022,out096,es201,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,,none,,depression,Forced Swimming Test (FST),,Total immobility time,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,no,Positive,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,64,45,83,100,87,109,yes,"adjust comments text, add Median(Q1, Q2) values",,,64,"Luo et al. (2018): Q1, median, Q3, and n",32.68013166054371,"Wan et al. (2014): Q1, Q3, and n",10.334365028149872,SE = SD / sqrt(n),98.5025,"Luo et al. (2018): Q1, median, Q3, and n",19.65716916872465,"Wan et al. (2014): Q1, Q3, and n",6.949858809068164,SE = SD / sqrt(n)
abramova_2023_biopsy,ex025,con021,out097,es202,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,,none,,depression,Forced Swimming Test (FST),,Total passive swimming,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,no,Positive,,202,39,9,13,,201,34.7851,10,11,,Mean¬±SEM,,,,,,,,yes,,,,202,Extracted mean used unchanged,39,Extracted SD used unchanged,13,Extracted SE used unchanged,201,Extracted mean used unchanged,34.7851,Extracted SD used unchanged,11,Extracted SE used unchanged
abramova_2023_biopsy,ex026,con022,out097,es203,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,,none,,depression,Forced Swimming Test (FST),,Total passive swimming,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,no,Positive,,223,82.2192,10,26,,228,22.6274,8,8,,Mean¬±SEM,,,,,,,,yes,,,,223,Extracted mean used unchanged,82.2192,Extracted SD used unchanged,26,Extracted SE used unchanged,228,Extracted mean used unchanged,22.6274,Extracted SD used unchanged,8,Extracted SE used unchanged
abramova_2023_biopsy,ex025,con021,out098,es204,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,,none,,depression,Forced Swimming Test (FST),,Total active swimming,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,yes,Negative,,43,21,9,7,,22,15.8114,10,5,,Mean¬±SEM,,,,,,,,yes,,,,43,Extracted mean used unchanged,21,Extracted SD used unchanged,7,Extracted SE used unchanged,22,Extracted mean used unchanged,15.8114,Extracted SD used unchanged,5,Extracted SE used unchanged
abramova_2023_biopsy,ex026,con022,out098,es205,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,,none,,depression,Forced Swimming Test (FST),,Total active swimming,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,yes,Negative,,47,25.2982,10,8,,36,19.799,8,7,,Mean¬±SEM,,,,,,,,yes,,,,47,Extracted mean used unchanged,25.2982,Extracted SD used unchanged,8,Extracted SE used unchanged,36,Extracted mean used unchanged,19.799,Extracted SD used unchanged,7,Extracted SE used unchanged
abramova_2023_biopsy,ex025,con021,out099,es206,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,95,,none,,depression,Forced Swimming Test (FST),,Number of dives,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,yes,Negative,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,1,0,4,3,1,4.7,yes,"adjust comments text, add Median(Q1, Q2) values",,,1.7433333333333332,"Luo et al. (2018): Q1, median, Q3, and n",3.4987206261912402,"Wan et al. (2014): Q1, Q3, and n",1.1662402087304133,SE = SD / sqrt(n),2.88915,"Luo et al. (2018): Q1, median, Q3, and n",3.182012819579256,"Wan et al. (2014): Q1, Q3, and n",1.0062408053724876,SE = SD / sqrt(n)
abramova_2023_biopsy,ex026,con022,out099,es207,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,95,,none,,depression,Forced Swimming Test (FST),,Number of dives,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,yes,Negative,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,0,0,1,1,0,2,yes,"adjust comments text, add Median(Q1, Q2) values",,,0.3695,"Luo et al. (2018): Q1, median, Q3, and n",0.8600034647511502,"Wan et al. (2014): Q1, Q3, and n",0.2719569744249966,SE = SD / sqrt(n),1,"Luo et al. (2018): Q1, median, Q3, and n",1.787015378974968,"Wan et al. (2014): Q1, Q3, and n",0.631805346278924,SE = SD / sqrt(n)
