study_id,es_id,study_cluster_id,cohort_id,test_cluster_id,timepoint_id,ex_id,con_id,out_id,shared_control,data_status,id_notes,outcome_id_notes,title,doi,publish_in,study_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_window,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,noise_notes,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_class,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,higher_better,effect_direction_label,higher_better_notes,c_mean,c_mean_analysis,c_mean_derivation,c_mean_source,c_sd,c_sd_analysis,c_sd_derivation,c_sd_source,c_n,c_se,c_se_analysis,c_se_derivation,c_se_source,c_ci,c_median,c_q1,c_q3,ex_mean,ex_mean_analysis,ex_mean_derivation,ex_mean_source,ex_sd,ex_sd_analysis,ex_sd_derivation,ex_sd_source,ex_n,ex_se,ex_se_analysis,ex_se_derivation,ex_se_source,ex_ci,ex_median,ex_q1,ex_q3,stat_comment,general_comment
hassanvand_2012_phyphar,es011,hassanvand_2012_phyphar,hassanvand_2012_phyphar__con003__ex005,hassanvand_2012_phyphar__open_field_test_oft,hassanvand_2012_phyphar__con003__ex005__pnd90,ex005,con003,out007,Yes,Verified – no change,Only one experiment,Only one assay,Alterations in dopamine related behavior of the offspring of pregnant Wistar rats exposed to noise pollution stress,,Physiology and Pharmacology,,Rattus norvegicus,brown rat,Wistar rat,,not reported 200g,"early, mid",early_mid,day 1-14,14,Intermittent,0.083,15 min,Traffic,Audible,125,,,Unclear,,"Environment without noise""محیط بی سر و صدا""",male,90,adult,3 months,none,They used a car alarm,Anxiety,Open Field Test (OFT),Locomotor and exploratory behaviour,Rearing frequency,Count,Count,Not Reported,Figure 2,hassanvand_2012_phyphar_Figure2,Control_rear,Exp_rear,control_exp_rear,Yes,Negative,Not specified,13.943,13.943,Reported mean; used unchanged,hassanvand_2012_phyphar_Figure2,1.8417,1.8417,Reported or previously approved SD; used unchanged,hassanvand_2012_phyphar_Figure2,6,,0.751871,SD / sqrt(n); derived for analysis from the extracted SD and sample size,hassanvand_2012_phyphar_Figure2; Figure 2,,,,,20.6957,20.6957,Reported mean; used unchanged,hassanvand_2012_phyphar_Figure2,2.4556,2.4556,Reported or previously approved SD; used unchanged,hassanvand_2012_phyphar_Figure2,6,,1.002495,SD / sqrt(n); derived for analysis from the extracted SD and sample size,hassanvand_2012_phyphar_Figure2; Figure 2,,,,,,"non-English language, native speaker crossed-checked | Article URL: http://ppj.phypha.ir/article-1-805-en.html"
hassanvand_2012_phyphar,es012,hassanvand_2012_phyphar,hassanvand_2012_phyphar__con003__ex005,hassanvand_2012_phyphar__open_field_test_oft,hassanvand_2012_phyphar__con003__ex005__pnd90,ex005,con003,out008,Yes,Verified – no change,Only one experiment,Only one assay,Alterations in dopamine related behavior of the offspring of pregnant Wistar rats exposed to noise pollution stress,,Physiology and Pharmacology,,Rattus norvegicus,brown rat,Wistar rat,,not reported 200g,"early, mid",early_mid,day 1-14,14,Intermittent,0.083,15 min,Traffic,Audible,125,,,Unclear,,"Environment without noise""محیط بی سر و صدا""",male,90,adult,3 months,none,They used a car alarm,Anxiety,Open Field Test (OFT),Locomotor and exploratory behaviour,Sections crossed,Count,Count,Not Reported,Figure 2,hassanvand_2012_phyphar_Figure2,Control_loco,Exp_loco,control_exp_loco,Yes,Negative,Not specified,24.686,24.686,Reported mean; used unchanged,hassanvand_2012_phyphar_Figure2,4.4507,4.4507,Reported or previously approved SD; used unchanged,hassanvand_2012_phyphar_Figure2,6,,1.816991,SD / sqrt(n); derived for analysis from the extracted SD and sample size,hassanvand_2012_phyphar_Figure2; Figure 2,,,,,28.5228,28.5228,Reported mean; used unchanged,hassanvand_2012_phyphar_Figure2,2.609,2.609,Reported or previously approved SD; used unchanged,hassanvand_2012_phyphar_Figure2,6,,1.06512,SD / sqrt(n); derived for analysis from the extracted SD and sample size,hassanvand_2012_phyphar_Figure2; Figure 2,,,,,,"non-English language, native speaker crossed-checked | Article URL: http://ppj.phypha.ir/article-1-805-en.html"
arjunan_2023_stress,es013,arjunan_2023_stress,arjunan_2023_stress__con004__ex006,arjunan_2023_stress__open_field_test_oft,arjunan_2023_stress__con004__ex006__pnd45,ex006,con004,out009,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar albino rat,,not reported 160-180g,"early, mid",early_mid,day 1-10,10,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in central square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_cen,Con_cen,Egs_cen,con_egs_cen,Yes,Negative,reduced time spent in the central square indicated the fear and anxiety-like behavior,225.39,225.39,Reported mean; used unchanged,arjunan_2023_stress_fig3B_cen,25.92,25.92,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_cen,6,,10.581796,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_cen; Figure 3B,,,,,160.21,160.21,Reported mean; used unchanged,arjunan_2023_stress_fig3B_cen,18.85,18.85,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_cen,6,,7.69548,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_cen; Figure 3B,,,,,,
arjunan_2023_stress,es014,arjunan_2023_stress,arjunan_2023_stress__con004__ex006,arjunan_2023_stress__open_field_test_oft,arjunan_2023_stress__con004__ex006__pnd45,ex006,con004,out010,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar albino rat,,not reported 160-180g,"early, mid",early_mid,day 1-10,10,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in peripheral square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_peri.png,Con_per,Egs_per,con_egs_per,No,Positive,reduced time spent in the central square indicated the fear and anxiety-like behavior,71.74,71.74,Reported mean; used unchanged,arjunan_2023_stress_fig3B_peri.png,28.21,28.21,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_peri.png,6,,11.516684,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_peri.png; Figure 3B,,,,,132.86,132.86,Reported mean; used unchanged,arjunan_2023_stress_fig3B_peri.png,19.48,19.48,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_peri.png,6,,7.952677,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_peri.png; Figure 3B,,,,,,
arjunan_2023_stress,es015,arjunan_2023_stress,arjunan_2023_stress__con004__ex007,arjunan_2023_stress__open_field_test_oft,arjunan_2023_stress__con004__ex007__pnd45,ex007,con004,out009,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar albino rat,,not reported 160-180g,late,late,day 11-21,11,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in central square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_cen,Con_cen,Lgs_cen,con_lgs_cen,Yes,Negative,reduced time spent in the central square indicated the fear and anxiety-like behavior,225.39,225.39,Reported mean; used unchanged,arjunan_2023_stress_fig3B_cen,25.92,25.92,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_cen,6,,10.581796,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_cen; Figure 3B,,,,,124.08,124.08,Reported mean; used unchanged,arjunan_2023_stress_fig3B_cen,11.78,11.78,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_cen,6,,4.809165,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_cen; Figure 3B,,,,,,
arjunan_2023_stress,es016,arjunan_2023_stress,arjunan_2023_stress__con004__ex007,arjunan_2023_stress__open_field_test_oft,arjunan_2023_stress__con004__ex007__pnd45,ex007,con004,out010,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar albino rat,,not reported 160-180g,late,late,day 11-21,11,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in peripheral square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_peri.png,Con_per,Lgs_per,con_lgs_per,No,Positive,reduced time spent in the central square indicated the fear and anxiety-like behavior,71.74,71.74,Reported mean; used unchanged,arjunan_2023_stress_fig3B_peri.png,28.21,28.21,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_peri.png,6,,11.516684,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_peri.png; Figure 3B,,,,,170.48,170.48,Reported mean; used unchanged,arjunan_2023_stress_fig3B_peri.png,10.75,10.75,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_peri.png,6,,4.388669,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_peri.png; Figure 3B,,,,,,
arjunan_2023_stress,es017,arjunan_2023_stress,arjunan_2023_stress__con004__ex008,arjunan_2023_stress__open_field_test_oft,arjunan_2023_stress__con004__ex008__pnd45,ex008,con004,out009,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar albino rat,,not reported 160-180g,"early, mid, late",full_gestation,day 1-21,21,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in central square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_cen,Con_cen,Fgs_cen,con_fgs_cen,Yes,Negative,reduced time spent in the central square indicated the fear and anxiety-like behavior,225.39,225.39,Reported mean; used unchanged,arjunan_2023_stress_fig3B_cen,25.92,25.92,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_cen,6,,10.581796,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_cen; Figure 3B,,,,,93.46,93.46,Reported mean; used unchanged,arjunan_2023_stress_fig3B_cen,11.78,11.78,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_cen,6,,4.809165,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_cen; Figure 3B,,,,,,
arjunan_2023_stress,es018,arjunan_2023_stress,arjunan_2023_stress__con004__ex008,arjunan_2023_stress__open_field_test_oft,arjunan_2023_stress__con004__ex008__pnd45,ex008,con004,out010,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar albino rat,,not reported 160-180g,"early, mid, late",full_gestation,day 1-21,21,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in peripheral square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_peri.png,Con_per,Fgs_per,con_fgs_per,No,Positive,reduced time spent in the central square indicated the fear and anxiety-like behavior,71.74,71.74,Reported mean; used unchanged,arjunan_2023_stress_fig3B_peri.png,28.21,28.21,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_peri.png,6,,11.516684,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_peri.png; Figure 3B,,,,,202.72,202.72,Reported mean; used unchanged,arjunan_2023_stress_fig3B_peri.png,12.09,12.09,Reported or previously approved SD; used unchanged,arjunan_2023_stress_fig3B_peri.png,6,,4.935722,SD / sqrt(n); derived for analysis from the extracted SD and sample size,arjunan_2023_stress_fig3B_peri.png; Figure 3B,,,,,,
hadizadeh_2018_irjbamedsci,es019,hadizadeh_2018_irjbamedsci,hadizadeh_2018_irjbamedsci__con005__ex009,hadizadeh_2018_irjbamedsci__elevated_plus_maze_epm,hadizadeh_2018_irjbamedsci__con005__ex009__pnd45,ex009,con005,out011,Yes,Verified – no change,One control and one stress group; male offspring only,,Probiotic supplementation improves the cognitive function and the anxiety-like behaviors in the stressed rats,10.22038/ijbms.2019.33956.8078,Iranian Journal of Basic Medical Sciences,,Rattus norvegicus,brown rat,Wistar rat,,not reported,late,late,third trimester,7,Intermittent,4,h,Traffic,Audible,95,,,Unclear,,The control: kept in the noise chamber for the same period of time without noise exposure,male,45,adolescent,,The CON and ST groups received drinking water as vehicle,,Anxiety,Elevated Plus Maze (EPM),,Entries into open arms (OAE),Percentage,%,Not Reported,Figure 2A,hadizadeh_2018_irjbamedsci_fig2A,CON_en,ST_en,CON_ST_en,Yes,Negative,declined the anxiety-like behavior where the number of open arm entries increased,54.98,54.98,Reported mean; used unchanged,hadizadeh_2018_irjbamedsci_fig2A,7.67,7.67,Reported or previously approved SD; used unchanged,hadizadeh_2018_irjbamedsci_fig2A,6,3.13,3.13,Reported SEM; used unchanged for analysis,hadizadeh_2018_irjbamedsci_fig2A; Figure 2A,,,,,19.51,19.51,Reported mean; used unchanged,hadizadeh_2018_irjbamedsci_fig2A,3.07,3.07,Reported or previously approved SD; used unchanged,hadizadeh_2018_irjbamedsci_fig2A,6,1.25,1.25,Reported SEM; used unchanged for analysis,hadizadeh_2018_irjbamedsci_fig2A; Figure 2A,,,,,,
hadizadeh_2018_irjbamedsci,es020,hadizadeh_2018_irjbamedsci,hadizadeh_2018_irjbamedsci__con005__ex009,hadizadeh_2018_irjbamedsci__elevated_plus_maze_epm,hadizadeh_2018_irjbamedsci__con005__ex009__pnd45,ex009,con005,out012,Yes,Verified – no change,One control and one stress group; male offspring only,,Probiotic supplementation improves the cognitive function and the anxiety-like behaviors in the stressed rats,10.22038/ijbms.2019.33956.8078,Iranian Journal of Basic Medical Sciences,,Rattus norvegicus,brown rat,Wistar rat,,not reported,late,late,third trimester,7,Intermittent,4,h,Traffic,Audible,95,,,Unclear,,The control: kept in the noise chamber for the same period of time without noise exposure,male,45,adolescent,,The CON and ST groups received drinking water as vehicle,,Anxiety,Elevated Plus Maze (EPM),,Time in open arms (OAT),Percentage,%,Not Reported,Figure 2B,hadizadeh_2018_irjbamedsci_fig2B,CON_ti,ST_ti,CON_ST_ti,Yes,Negative,,41.56,41.56,Reported mean; used unchanged,hadizadeh_2018_irjbamedsci_fig2B,2.9,2.9,Reported or previously approved SD; used unchanged,hadizadeh_2018_irjbamedsci_fig2B,6,1.18,1.18,Reported SEM; used unchanged for analysis,hadizadeh_2018_irjbamedsci_fig2B; Figure 2B,,,,,17.52,17.52,Reported mean; used unchanged,hadizadeh_2018_irjbamedsci_fig2B,4.35,4.35,Reported or previously approved SD; used unchanged,hadizadeh_2018_irjbamedsci_fig2B,6,1.78,1.78,Reported SEM; used unchanged for analysis,hadizadeh_2018_irjbamedsci_fig2B; Figure 2B,,,,,,
abramova_2024_devneur,es021,abramova_2024_devneur,abramova_2024_devneur__con006__ex010,abramova_2024_devneur__elevated_plus_maze_epm,abramova_2024_devneur__con006__ex010__pnd70,ex010,con006,out013,No,Verified – no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Time in open arms (OAT),Time,s,Light Phase,Fig. 2. a,abramova_2024_devneur_fig2a,Con_f_oa,PS_f_oa,Con_PS_f_oa,Yes,Negative,,45.56,45.56,Reported mean; used unchanged,abramova_2024_devneur_fig2a,30.7,30.7,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2a,37,,5.047049,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2a; Fig. 2. a,,,,,27.88,27.88,Reported mean; used unchanged,abramova_2024_devneur_fig2a,17.52,17.52,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2a,49,,2.502857,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2a; Fig. 2. a,,,,,results presented as Med (Q1; Q3),
abramova_2024_devneur,es022,abramova_2024_devneur,abramova_2024_devneur__con007__ex011,abramova_2024_devneur__elevated_plus_maze_epm,abramova_2024_devneur__con007__ex011__pnd70,ex011,con007,out013,No,Verified – no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Time in open arms (OAT),Time,s,Light Phase,Fig. 2. a,abramova_2024_devneur_fig2a,Con_m_oa,PS_m_oa,Con_PS_m_oa,Yes,Negative,,53.82,53.82,Reported mean; used unchanged,abramova_2024_devneur_fig2a,29.51,29.51,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2a,35,,4.9881,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2a; Fig. 2. a,,,,,38.35,38.35,Reported mean; used unchanged,abramova_2024_devneur_fig2a,24.99,24.99,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2a,44,,3.767384,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2a; Fig. 2. a,,,,,results presented as Med (Q1; Q3),
abramova_2024_devneur,es023,abramova_2024_devneur,abramova_2024_devneur__con006__ex010,abramova_2024_devneur__elevated_plus_maze_epm,abramova_2024_devneur__con006__ex010__pnd70,ex010,con006,out014,No,Verified – no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups | Head-dipping,Head-dipping,Count,Count,Light Phase,Fig. 2. b,abramova_2024_devneur_fig2b,Con_f_hd,PS_f_hd,Con_PS_f_hd,Yes,Negative,,10.2,10.2,Reported mean; used unchanged,abramova_2024_devneur_fig2b,5.76,5.76,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2b,37,,0.946938,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2b; Fig. 2. b,,,,,4.46,4.46,Reported mean; used unchanged,abramova_2024_devneur_fig2b,3.09,3.09,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2b,49,,0.441429,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2b; Fig. 2. b,,,,,results presented as Med (Q1; Q3),
abramova_2024_devneur,es024,abramova_2024_devneur,abramova_2024_devneur__con007__ex011,abramova_2024_devneur__elevated_plus_maze_epm,abramova_2024_devneur__con007__ex011__pnd70,ex011,con007,out014,No,Verified – no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups | Head-dipping,Head-dipping,Count,Count,Light Phase,Fig. 2. b,abramova_2024_devneur_fig2b,Con_m_hd,PS_m_hd,Con_PS_m_hd,Yes,Negative,,11.55,11.55,Reported mean; used unchanged,abramova_2024_devneur_fig2b,6.92,6.92,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2b,35,,1.169693,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2b; Fig. 2. b,,,,,8.55,8.55,Reported mean; used unchanged,abramova_2024_devneur_fig2b,5.26,5.26,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2b,44,,0.792975,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2b; Fig. 2. b,,,,,results presented as Med (Q1; Q3),
abramova_2024_devneur,es025,abramova_2024_devneur,abramova_2024_devneur__con006__ex010,abramova_2024_devneur__elevated_plus_maze_epm,abramova_2024_devneur__con006__ex010__pnd70,ex010,con006,out015,No,Verified – no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Total freezing time,Time,s,Light Phase,Fig. 2. c,abramova_2024_devneur_fig2c,Con_f_fr,PS_f_fr,Con_PS_f_fr,No,Positive,,2.59,2.59,Reported mean; used unchanged,abramova_2024_devneur_fig2c,3.45,3.45,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2c,37,,0.567177,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2c; Fig. 2. c,,,,,20.84,20.84,Reported mean; used unchanged,abramova_2024_devneur_fig2c,19.55,19.55,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2c,49,,2.792857,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2c; Fig. 2. c,,,,,results presented as Med (Q1; Q3),
abramova_2024_devneur,es026,abramova_2024_devneur,abramova_2024_devneur__con007__ex011,abramova_2024_devneur__elevated_plus_maze_epm,abramova_2024_devneur__con007__ex011__pnd70,ex011,con007,out015,No,Verified – no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Total freezing time,Time,s,Light Phase,Fig. 2. c,abramova_2024_devneur_fig2c,Con_m_fr,PS_m_fr,Con_PS_m_fr,No,Positive,,1.23,1.23,Reported mean; used unchanged,abramova_2024_devneur_fig2c,2.02,2.02,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2c,35,,0.341442,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2c; Fig. 2. c,,,,,3.27,3.27,Reported mean; used unchanged,abramova_2024_devneur_fig2c,3.72,3.72,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2c,44,,0.560811,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2c; Fig. 2. c,,,,,results presented as Med (Q1; Q3),
abramova_2024_devneur,es027,abramova_2024_devneur,abramova_2024_devneur__con006__ex010,abramova_2024_devneur__elevated_plus_maze_epm,abramova_2024_devneur__con006__ex010__pnd70,ex010,con006,out016,No,Verified – no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Total grooming time,Time,s,Light Phase,Fig. 2. d,abramova_2024_devneur_fig2d,Con_f_gd,PS_f_gd,Con_PS_f_gd,No,Positive,,22.57,22.57,Reported mean; used unchanged,abramova_2024_devneur_fig2d,14.12,14.12,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2d,37,,2.321314,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2d; Fig. 2. d,,,,,30.57,30.57,Reported mean; used unchanged,abramova_2024_devneur_fig2d,22.63,22.63,Reported or previously approved SD; used unchanged,abramova_2024_devneur_fig2d,49,,3.232857,SD / sqrt(n); derived for analysis from the extracted SD and sample size,abramova_2024_devneur_fig2d; Fig. 2. d,,,,,results presented as Med (Q1; Q3),
